sec , time , count(in)(line1) , count(out)(line1) , total_count(in)(line1) , total_count(out)(line1) , man , woman , age_gender(list)
0 , 2024-01-11 12:16:14.600960 , 0 , 0 , 0 , 0 , 0 , 0
1 , 2024-01-11 12:16:18.800106 , 0 , 0 , 0 , 0 , 0 , 0
2 , 2024-01-11 12:16:22.410701 , 0 , 0 , 0 , 0 , 0 , 0
3 , 2024-01-11 12:16:25.969475 , 0 , 0 , 0 , 0 , 0 , 0
4 , 2024-01-11 12:16:29.586602 , 0 , 0 , 0 , 0 , 0 , 0
5 , 2024-01-11 12:16:33.283301 , 0 , 0 , 0 , 0 , 0 , 0
6 , 2024-01-11 12:16:37.001209 , 0 , 0 , 0 , 0 , 0 , 0
7 , 2024-01-11 12:16:40.583259 , 0 , 0 , 0 , 0 , 0 , 0
8 , 2024-01-11 12:16:44.190572 , 0 , 0 , 0 , 0 , 0 , 0
9 , 2024-01-11 12:16:47.822718 , 0 , 0 , 0 , 0 , 0 , 0
10 , 2024-01-11 12:16:51.433676 , 0 , 0 , 0 , 0 , 0 , 0
11 , 2024-01-11 12:16:55.031931 , 0 , 0 , 0 , 0 , 0 , 0
12 , 2024-01-11 12:16:58.630136 , 0 , 0 , 0 , 0 , 0 , 0
13 , 2024-01-11 12:17:02.243822 , 0 , 0 , 0 , 0 , 0 , 0
14 , 2024-01-11 12:17:05.811742 , 0 , 0 , 0 , 0 , 0 , 0
15 , 2024-01-11 12:17:10.514947 , 0 , 1 , 0 , 1 , 1 , 0 , Unknown
16 , 2024-01-11 12:17:14.061252 , 0 , 0 , 0 , 1 , 0 , 0
17 , 2024-01-11 12:17:17.609917 , 0 , 0 , 0 , 1 , 0 , 0
18 , 2024-01-11 12:17:21.169470 , 0 , 0 , 0 , 1 , 0 , 0
19 , 2024-01-11 12:17:24.743575 , 0 , 0 , 0 , 1 , 0 , 0
20 , 2024-01-11 12:17:28.323324 , 0 , 0 , 0 , 1 , 0 , 0
21 , 2024-01-11 12:17:31.903141 , 0 , 0 , 0 , 1 , 0 , 0
22 , 2024-01-11 12:17:36.523078 , 2 , 0 , 2 , 1 , 2 , 0 , Unknown , Unknown
23 , 2024-01-11 12:17:40.120939 , 0 , 0 , 2 , 1 , 0 , 0
24 , 2024-01-11 12:17:43.689293 , 0 , 1 , 2 , 2 , 0 , 1 , Unknown
25 , 2024-01-11 12:17:47.797134 , 0 , 0 , 2 , 2 , 0 , 0
26 , 2024-01-11 12:17:51.405951 , 0 , 0 , 2 , 2 , 0 , 0
27 , 2024-01-11 12:17:55.517683 , 1 , 0 , 3 , 2 , 0 , 1 , Unknown
28 , 2024-01-11 12:18:00.136959 , 2 , 0 , 5 , 2 , 1 , 1 , Unknown , Unknown
29 , 2024-01-11 12:18:04.241231 , 1 , 0 , 6 , 2 , 1 , 0 , Unknown
30 , 2024-01-11 12:18:08.349853 , 1 , 0 , 7 , 2 , 1 , 0 , Unknown
31 , 2024-01-11 12:18:12.016341 , 0 , 0 , 7 , 2 , 0 , 0
32 , 2024-01-11 12:18:15.914204 , 0 , 0 , 7 , 2 , 0 , 0
33 , 2024-01-11 12:18:20.277422 , 0 , 0 , 7 , 2 , 0 , 0
34 , 2024-01-11 12:18:24.104360 , 0 , 0 , 7 , 2 , 0 , 0
35 , 2024-01-11 12:18:27.809258 , 0 , 0 , 7 , 2 , 0 , 0
36 , 2024-01-11 12:18:31.647971 , 0 , 0 , 7 , 2 , 0 , 0
37 , 2024-01-11 12:18:35.453779 , 0 , 0 , 7 , 2 , 0 , 0
38 , 2024-01-11 12:18:39.721740 , 1 , 0 , 8 , 2 , 1 , 0 , Unknown
39 , 2024-01-11 12:18:45.135116 , 3 , 0 , 11 , 2 , 2 , 1 , Unknown , Unknown , Unknown
40 , 2024-01-11 12:18:49.421330 , 1 , 0 , 12 , 2 , 1 , 0 , Female 35
41 , 2024-01-11 12:18:53.759669 , 1 , 0 , 13 , 2 , 1 , 0 , Unknown
42 , 2024-01-11 12:18:57.529247 , 0 , 0 , 13 , 2 , 0 , 0
43 , 2024-01-11 12:19:01.137340 , 0 , 0 , 13 , 2 , 0 , 0
44 , 2024-01-11 12:19:05.345095 , 1 , 0 , 14 , 2 , 1 , 0 , Unknown
45 , 2024-01-11 12:19:09.306510 , 0 , 0 , 14 , 2 , 0 , 0
46 , 2024-01-11 12:19:13.338511 , 0 , 0 , 14 , 2 , 0 , 0
47 , 2024-01-11 12:19:17.269928 , 0 , 0 , 14 , 2 , 0 , 0
48 , 2024-01-11 12:19:21.644418 , 0 , 1 , 14 , 3 , 1 , 0 , Unknown
49 , 2024-01-11 12:19:25.669523 , 0 , 0 , 14 , 3 , 0 , 0
50 , 2024-01-11 12:19:29.758726 , 0 , 0 , 14 , 3 , 0 , 0
51 , 2024-01-11 12:19:33.511467 , 0 , 0 , 14 , 3 , 0 , 0
52 , 2024-01-11 12:19:37.988978 , 0 , 0 , 14 , 3 , 0 , 0
53 , 2024-01-11 12:19:42.010384 , 0 , 0 , 14 , 3 , 0 , 0
54 , 2024-01-11 12:19:46.765383 , 2 , 0 , 16 , 3 , 2 , 0 , Unknown , Unknown
55 , 2024-01-11 12:19:50.929339 , 1 , 0 , 17 , 3 , 1 , 0 , Unknown
56 , 2024-01-11 12:19:55.577116 , 2 , 0 , 19 , 3 , 1 , 1 , Unknown , Unknown
57 , 2024-01-11 12:19:59.343341 , 0 , 0 , 19 , 3 , 0 , 0
58 , 2024-01-11 12:20:02.973609 , 0 , 0 , 19 , 3 , 0 , 0
59 , 2024-01-11 12:20:06.779783 , 0 , 0 , 19 , 3 , 0 , 0
60 , 2024-01-11 12:20:10.349563 , 0 , 0 , 19 , 3 , 0 , 0
61 , 2024-01-11 12:20:14.002281 , 0 , 0 , 19 , 3 , 0 , 0
62 , 2024-01-11 12:20:17.778668 , 0 , 0 , 19 , 3 , 0 , 0
63 , 2024-01-11 12:20:21.516629 , 0 , 0 , 19 , 3 , 0 , 0
64 , 2024-01-11 12:20:25.097901 , 0 , 0 , 19 , 3 , 0 , 0
65 , 2024-01-11 12:20:28.694067 , 0 , 0 , 19 , 3 , 0 , 0
66 , 2024-01-11 12:20:32.736919 , 0 , 0 , 19 , 3 , 0 , 0
67 , 2024-01-11 12:20:36.806975 , 0 , 0 , 19 , 3 , 0 , 0
68 , 2024-01-11 12:20:40.929281 , 0 , 0 , 19 , 3 , 0 , 0
69 , 2024-01-11 12:20:44.664548 , 0 , 0 , 19 , 3 , 0 , 0
70 , 2024-01-11 12:20:48.915813 , 1 , 0 , 20 , 3 , 1 , 0 , Unknown
71 , 2024-01-11 12:20:53.105612 , 1 , 0 , 21 , 3 , 0 , 1 , Unknown
72 , 2024-01-11 12:20:56.690828 , 0 , 0 , 21 , 3 , 0 , 0
73 , 2024-01-11 12:21:00.738486 , 0 , 1 , 21 , 4 , 1 , 0 , Unknown
74 , 2024-01-11 12:21:04.271168 , 0 , 0 , 21 , 4 , 0 , 0
75 , 2024-01-11 12:21:07.812870 , 0 , 0 , 21 , 4 , 0 , 0
76 , 2024-01-11 12:21:11.393177 , 0 , 0 , 21 , 4 , 0 , 0
77 , 2024-01-11 12:21:14.965510 , 0 , 0 , 21 , 4 , 0 , 0
78 , 2024-01-11 12:21:18.543567 , 0 , 0 , 21 , 4 , 0 , 0
79 , 2024-01-11 12:21:22.101176 , 0 , 0 , 21 , 4 , 0 , 0
80 , 2024-01-11 12:21:25.683311 , 0 , 0 , 21 , 4 , 0 , 0
81 , 2024-01-11 12:21:29.257335 , 0 , 0 , 21 , 4 , 0 , 0
82 , 2024-01-11 12:21:33.329586 , 1 , 0 , 22 , 4 , 1 , 0 , Unknown
83 , 2024-01-11 12:21:36.893921 , 0 , 0 , 22 , 4 , 0 , 0
84 , 2024-01-11 12:21:40.427195 , 0 , 0 , 22 , 4 , 0 , 0
85 , 2024-01-11 12:21:43.956165 , 0 , 0 , 22 , 4 , 0 , 0
86 , 2024-01-11 12:21:47.495923 , 0 , 0 , 22 , 4 , 0 , 0
87 , 2024-01-11 12:21:51.025817 , 0 , 0 , 22 , 4 , 0 , 0
88 , 2024-01-11 12:21:54.545996 , 0 , 0 , 22 , 4 , 0 , 0
89 , 2024-01-11 12:21:58.074670 , 0 , 0 , 22 , 4 , 0 , 0
90 , 2024-01-11 12:22:01.611354 , 0 , 0 , 22 , 4 , 0 , 0
91 , 2024-01-11 12:22:05.691630 , 1 , 0 , 23 , 4 , 1 , 0 , Unknown
92 , 2024-01-11 12:22:09.253603 , 0 , 0 , 23 , 4 , 0 , 0
93 , 2024-01-11 12:22:12.814809 , 0 , 0 , 23 , 4 , 0 , 0
94 , 2024-01-11 12:22:16.359042 , 0 , 0 , 23 , 4 , 0 , 0
95 , 2024-01-11 12:22:19.902079 , 0 , 0 , 23 , 4 , 0 , 0
96 , 2024-01-11 12:22:23.441155 , 0 , 0 , 23 , 4 , 0 , 0
97 , 2024-01-11 12:22:27.006053 , 0 , 0 , 23 , 4 , 0 , 0
98 , 2024-01-11 12:22:30.578365 , 0 , 0 , 23 , 4 , 0 , 0
99 , 2024-01-11 12:22:34.627191 , 1 , 0 , 24 , 4 , 1 , 0 , Unknown
100 , 2024-01-11 12:22:38.698083 , 1 , 0 , 25 , 4 , 1 , 0 , Unknown
101 , 2024-01-11 12:22:42.285161 , 0 , 0 , 25 , 4 , 0 , 0
102 , 2024-01-11 12:22:45.814442 , 0 , 0 , 25 , 4 , 0 , 0
103 , 2024-01-11 12:22:49.371114 , 0 , 0 , 25 , 4 , 0 , 0
104 , 2024-01-11 12:22:52.929583 , 0 , 0 , 25 , 4 , 0 , 0
105 , 2024-01-11 12:22:56.496464 , 0 , 0 , 25 , 4 , 0 , 0
106 , 2024-01-11 12:23:00.030095 , 0 , 0 , 25 , 4 , 0 , 0
107 , 2024-01-11 12:23:03.683867 , 0 , 0 , 25 , 4 , 0 , 0
108 , 2024-01-11 12:23:07.248768 , 0 , 0 , 25 , 4 , 0 , 0
109 , 2024-01-11 12:23:10.826064 , 0 , 0 , 25 , 4 , 0 , 0
110 , 2024-01-11 12:23:14.417758 , 0 , 0 , 25 , 4 , 0 , 0
111 , 2024-01-11 12:23:18.523803 , 1 , 0 , 26 , 4 , 1 , 0 , Unknown
112 , 2024-01-11 12:23:22.137827 , 0 , 0 , 26 , 4 , 0 , 0
113 , 2024-01-11 12:23:25.746460 , 0 , 0 , 26 , 4 , 0 , 0
114 , 2024-01-11 12:23:29.276689 , 0 , 0 , 26 , 4 , 0 , 0
115 , 2024-01-11 12:23:32.814467 , 0 , 0 , 26 , 4 , 0 , 0
116 , 2024-01-11 12:23:36.352981 , 0 , 0 , 26 , 4 , 0 , 0
117 , 2024-01-11 12:23:39.889037 , 0 , 0 , 26 , 4 , 0 , 0
118 , 2024-01-11 12:23:43.428306 , 0 , 0 , 26 , 4 , 0 , 0
119 , 2024-01-11 12:23:46.965865 , 0 , 0 , 26 , 4 , 0 , 0
120 , 2024-01-11 12:23:50.496082 , 0 , 0 , 26 , 4 , 0 , 0
121 , 2024-01-11 12:23:54.531086 , 1 , 0 , 27 , 4 , 0 , 1 , Unknown
122 , 2024-01-11 12:23:58.060615 , 0 , 0 , 27 , 4 , 0 , 0
123 , 2024-01-11 12:24:01.591501 , 0 , 0 , 27 , 4 , 0 , 0
124 , 2024-01-11 12:24:05.659377 , 1 , 0 , 28 , 4 , 1 , 0 , Unknown
125 , 2024-01-11 12:24:09.731371 , 1 , 0 , 29 , 4 , 1 , 0 , Unknown
126 , 2024-01-11 12:24:13.314606 , 0 , 0 , 29 , 4 , 0 , 0
127 , 2024-01-11 12:24:16.872359 , 0 , 0 , 29 , 4 , 0 , 0
128 , 2024-01-11 12:24:20.409343 , 0 , 0 , 29 , 4 , 0 , 0
129 , 2024-01-11 12:24:23.921274 , 0 , 0 , 29 , 4 , 0 , 0
130 , 2024-01-11 12:24:27.445021 , 0 , 0 , 29 , 4 , 0 , 0
131 , 2024-01-11 12:24:30.978686 , 0 , 0 , 29 , 4 , 0 , 0
132 , 2024-01-11 12:24:34.534931 , 0 , 0 , 29 , 4 , 0 , 0
133 , 2024-01-11 12:24:39.108285 , 2 , 0 , 31 , 4 , 2 , 0 , Unknown , Male 27
134 , 2024-01-11 12:24:43.707560 , 2 , 0 , 33 , 4 , 2 , 0 , Unknown , Unknown
135 , 2024-01-11 12:24:47.314720 , 0 , 0 , 33 , 4 , 0 , 0
136 , 2024-01-11 12:24:51.905586 , 2 , 0 , 35 , 4 , 2 , 0 , Unknown , Unknown
137 , 2024-01-11 12:24:56.489986 , 2 , 0 , 37 , 4 , 2 , 0 , Unknown , Unknown
138 , 2024-01-11 12:25:00.060314 , 0 , 0 , 37 , 4 , 0 , 0
139 , 2024-01-11 12:25:03.624745 , 0 , 0 , 37 , 4 , 0 , 0
140 , 2024-01-11 12:25:07.160922 , 0 , 0 , 37 , 4 , 0 , 0
141 , 2024-01-11 12:25:10.675756 , 0 , 0 , 37 , 4 , 0 , 0
142 , 2024-01-11 12:25:14.180555 , 0 , 0 , 37 , 4 , 0 , 0
143 , 2024-01-11 12:25:17.689420 , 0 , 0 , 37 , 4 , 0 , 0
144 , 2024-01-11 12:25:21.188131 , 0 , 0 , 37 , 4 , 0 , 0
145 , 2024-01-11 12:25:24.683842 , 0 , 0 , 37 , 4 , 0 , 0
146 , 2024-01-11 12:25:28.241000 , 0 , 0 , 37 , 4 , 0 , 0
147 , 2024-01-11 12:25:31.791358 , 0 , 0 , 37 , 4 , 0 , 0
148 , 2024-01-11 12:25:35.376562 , 0 , 0 , 37 , 4 , 0 , 0
149 , 2024-01-11 12:25:38.978932 , 0 , 0 , 37 , 4 , 0 , 0
150 , 2024-01-11 12:25:43.048471 , 1 , 0 , 38 , 4 , 1 , 0 , Unknown
151 , 2024-01-11 12:25:46.636618 , 0 , 0 , 38 , 4 , 0 , 0
152 , 2024-01-11 12:25:50.218872 , 0 , 0 , 38 , 4 , 0 , 0
153 , 2024-01-11 12:25:53.780890 , 0 , 0 , 38 , 4 , 0 , 0
154 , 2024-01-11 12:25:57.340742 , 0 , 0 , 38 , 4 , 0 , 0
155 , 2024-01-11 12:26:00.869771 , 0 , 0 , 38 , 4 , 0 , 0
156 , 2024-01-11 12:26:04.659948 , 0 , 0 , 38 , 4 , 0 , 0
157 , 2024-01-11 12:26:08.779927 , 0 , 0 , 38 , 4 , 0 , 0
158 , 2024-01-11 12:26:13.410301 , 1 , 0 , 39 , 4 , 1 , 0 , Unknown
159 , 2024-01-11 12:26:17.543603 , 0 , 0 , 39 , 4 , 0 , 0
160 , 2024-01-11 12:26:21.326405 , 0 , 0 , 39 , 4 , 0 , 0
161 , 2024-01-11 12:26:25.010717 , 0 , 0 , 39 , 4 , 0 , 0
162 , 2024-01-11 12:26:29.763119 , 2 , 0 , 41 , 4 , 1 , 1 , Unknown , Unknown
163 , 2024-01-11 12:26:33.429171 , 0 , 0 , 41 , 4 , 0 , 0
164 , 2024-01-11 12:26:37.074946 , 0 , 0 , 41 , 4 , 0 , 0
165 , 2024-01-11 12:26:40.829541 , 0 , 0 , 41 , 4 , 0 , 0
166 , 2024-01-11 12:26:45.266885 , 0 , 0 , 41 , 4 , 0 , 0
167 , 2024-01-11 12:26:49.760589 , 0 , 0 , 41 , 4 , 0 , 0
168 , 2024-01-11 12:26:54.367510 , 0 , 0 , 41 , 4 , 0 , 0
169 , 2024-01-11 12:26:58.714868 , 0 , 0 , 41 , 4 , 0 , 0
170 , 2024-01-11 12:27:03.670406 , 0 , 0 , 41 , 4 , 0 , 0
171 , 2024-01-11 12:27:08.012292 , 0 , 0 , 41 , 4 , 0 , 0
172 , 2024-01-11 12:27:12.024922 , 0 , 0 , 41 , 4 , 0 , 0
173 , 2024-01-11 12:27:15.995567 , 0 , 0 , 41 , 4 , 0 , 0
174 , 2024-01-11 12:27:19.934133 , 0 , 0 , 41 , 4 , 0 , 0
175 , 2024-01-11 12:27:23.845245 , 0 , 0 , 41 , 4 , 0 , 0
176 , 2024-01-11 12:27:27.796805 , 0 , 0 , 41 , 4 , 0 , 0
177 , 2024-01-11 12:27:32.001440 , 0 , 0 , 41 , 4 , 0 , 0
178 , 2024-01-11 12:27:36.507923 , 0 , 0 , 41 , 4 , 0 , 0
179 , 2024-01-11 12:27:41.614866 , 2 , 0 , 43 , 4 , 2 , 0 , Unknown , Unknown
180 , 2024-01-11 12:27:45.312103 , 0 , 0 , 43 , 4 , 0 , 0
181 , 2024-01-11 12:27:49.213150 , 0 , 0 , 43 , 4 , 0 , 0
182 , 2024-01-11 12:27:53.021734 , 0 , 0 , 43 , 4 , 0 , 0
183 , 2024-01-11 12:27:56.950368 , 0 , 0 , 43 , 4 , 0 , 0
184 , 2024-01-11 12:28:01.035781 , 0 , 0 , 43 , 4 , 0 , 0
185 , 2024-01-11 12:28:04.809074 , 0 , 0 , 43 , 4 , 0 , 0
186 , 2024-01-11 12:28:08.716617 , 0 , 0 , 43 , 4 , 0 , 0
187 , 2024-01-11 12:28:12.493487 , 0 , 0 , 43 , 4 , 0 , 0
188 , 2024-01-11 12:28:16.894813 , 1 , 0 , 44 , 4 , 1 , 0 , Unknown
189 , 2024-01-11 12:28:21.196447 , 0 , 0 , 44 , 4 , 0 , 0
190 , 2024-01-11 12:28:25.197886 , 0 , 0 , 44 , 4 , 0 , 0
191 , 2024-01-11 12:28:28.988539 , 0 , 0 , 44 , 4 , 0 , 0
192 , 2024-01-11 12:28:33.391092 , 0 , 1 , 44 , 5 , 1 , 0 , Unknown
193 , 2024-01-11 12:28:38.033620 , 0 , 0 , 44 , 5 , 0 , 0
194 , 2024-01-11 12:28:42.325365 , 0 , 0 , 44 , 5 , 0 , 0
195 , 2024-01-11 12:28:46.214695 , 0 , 0 , 44 , 5 , 0 , 0
196 , 2024-01-11 12:28:50.547322 , 0 , 0 , 44 , 5 , 0 , 0
197 , 2024-01-11 12:28:54.502289 , 0 , 0 , 44 , 5 , 0 , 0
198 , 2024-01-11 12:28:58.368020 , 0 , 0 , 44 , 5 , 0 , 0
199 , 2024-01-11 12:29:03.062987 , 0 , 0 , 44 , 5 , 0 , 0
200 , 2024-01-11 12:29:08.272424 , 1 , 0 , 45 , 5 , 1 , 0 , Unknown
201 , 2024-01-11 12:29:12.764927 , 0 , 0 , 45 , 5 , 0 , 0
202 , 2024-01-11 12:29:16.914960 , 0 , 0 , 45 , 5 , 0 , 0
203 , 2024-01-11 12:29:21.217294 , 0 , 0 , 45 , 5 , 0 , 0
204 , 2024-01-11 12:29:25.202764 , 0 , 0 , 45 , 5 , 0 , 0
205 , 2024-01-11 12:29:29.311897 , 0 , 0 , 45 , 5 , 0 , 0
206 , 2024-01-11 12:29:32.936368 , 0 , 0 , 45 , 5 , 0 , 0
207 , 2024-01-11 12:29:36.896255 , 0 , 0 , 45 , 5 , 0 , 0
208 , 2024-01-11 12:29:40.843796 , 0 , 0 , 45 , 5 , 0 , 0
209 , 2024-01-11 12:29:44.603427 , 0 , 0 , 45 , 5 , 0 , 0
210 , 2024-01-11 12:29:48.931720 , 0 , 0 , 45 , 5 , 0 , 0
211 , 2024-01-11 12:29:53.197747 , 0 , 0 , 45 , 5 , 0 , 0
212 , 2024-01-11 12:29:57.930050 , 0 , 0 , 45 , 5 , 0 , 0
213 , 2024-01-11 12:30:02.507355 , 0 , 0 , 45 , 5 , 0 , 0
214 , 2024-01-11 12:30:06.324195 , 0 , 0 , 45 , 5 , 0 , 0
215 , 2024-01-11 12:30:10.159377 , 0 , 0 , 45 , 5 , 0 , 0
216 , 2024-01-11 12:30:14.780529 , 0 , 0 , 45 , 5 , 0 , 0
217 , 2024-01-11 12:30:19.226120 , 0 , 0 , 45 , 5 , 0 , 0
218 , 2024-01-11 12:30:23.688558 , 0 , 0 , 45 , 5 , 0 , 0
219 , 2024-01-11 12:30:28.650825 , 0 , 1 , 45 , 6 , 1 , 0 , Unknown
220 , 2024-01-11 12:30:33.240754 , 0 , 1 , 45 , 7 , 1 , 0 , Unknown
221 , 2024-01-11 12:30:38.558159 , 0 , 1 , 45 , 8 , 1 , 0 , Unknown
222 , 2024-01-11 12:30:43.084642 , 0 , 0 , 45 , 8 , 0 , 0
223 , 2024-01-11 12:30:48.068454 , 1 , 0 , 46 , 8 , 0 , 1 , Unknown
224 , 2024-01-11 12:30:52.427987 , 0 , 0 , 46 , 8 , 0 , 0
225 , 2024-01-11 12:30:56.587843 , 0 , 0 , 46 , 8 , 0 , 0
226 , 2024-01-11 12:31:00.849865 , 0 , 0 , 46 , 8 , 0 , 0
227 , 2024-01-11 12:31:05.708677 , 0 , 0 , 46 , 8 , 0 , 0
228 , 2024-01-11 12:31:10.134289 , 0 , 0 , 46 , 8 , 0 , 0
229 , 2024-01-11 12:31:15.223836 , 0 , 2 , 46 , 10 , 2 , 0 , Unknown , Unknown
230 , 2024-01-11 12:31:19.656032 , 0 , 0 , 46 , 10 , 0 , 0
231 , 2024-01-11 12:31:23.950523 , 0 , 0 , 46 , 10 , 0 , 0
232 , 2024-01-11 12:31:28.333945 , 0 , 0 , 46 , 10 , 0 , 0
233 , 2024-01-11 12:31:32.638284 , 0 , 0 , 46 , 10 , 0 , 0
234 , 2024-01-11 12:31:37.133080 , 0 , 0 , 46 , 10 , 0 , 0
235 , 2024-01-11 12:31:41.502901 , 0 , 0 , 46 , 10 , 0 , 0
236 , 2024-01-11 12:31:46.058756 , 0 , 0 , 46 , 10 , 0 , 0
237 , 2024-01-11 12:31:50.079629 , 0 , 0 , 46 , 10 , 0 , 0
238 , 2024-01-11 12:31:54.242632 , 0 , 0 , 46 , 10 , 0 , 0
239 , 2024-01-11 12:31:58.853888 , 0 , 1 , 46 , 11 , 1 , 0 , Unknown
240 , 2024-01-11 12:32:03.155466 , 0 , 0 , 46 , 11 , 0 , 0
241 , 2024-01-11 12:32:07.362882 , 0 , 0 , 46 , 11 , 0 , 0
242 , 2024-01-11 12:32:11.546520 , 0 , 0 , 46 , 11 , 0 , 0
243 , 2024-01-11 12:32:15.783180 , 0 , 1 , 46 , 12 , 1 , 0 , Unknown
244 , 2024-01-11 12:32:20.164354 , 0 , 0 , 46 , 12 , 0 , 0
245 , 2024-01-11 12:32:24.377329 , 0 , 0 , 46 , 12 , 0 , 0
246 , 2024-01-11 12:32:28.348647 , 0 , 0 , 46 , 12 , 0 , 0
247 , 2024-01-11 12:32:31.967450 , 0 , 0 , 46 , 12 , 0 , 0
248 , 2024-01-11 12:32:35.623759 , 0 , 0 , 46 , 12 , 0 , 0
249 , 2024-01-11 12:32:40.042638 , 0 , 0 , 46 , 12 , 0 , 0
250 , 2024-01-11 12:32:43.709180 , 0 , 0 , 46 , 12 , 0 , 0
251 , 2024-01-11 12:32:47.965445 , 0 , 0 , 46 , 12 , 0 , 0
252 , 2024-01-11 12:32:51.986506 , 0 , 0 , 46 , 12 , 0 , 0
253 , 2024-01-11 12:32:56.027613 , 0 , 0 , 46 , 12 , 0 , 0
254 , 2024-01-11 12:33:00.049425 , 0 , 0 , 46 , 12 , 0 , 0
255 , 2024-01-11 12:33:04.662835 , 0 , 1 , 46 , 13 , 1 , 0 , Unknown
256 , 2024-01-11 12:33:08.794485 , 0 , 0 , 46 , 13 , 0 , 0
257 , 2024-01-11 12:33:13.248364 , 0 , 0 , 46 , 13 , 0 , 0
258 , 2024-01-11 12:33:17.454495 , 0 , 0 , 46 , 13 , 0 , 0
259 , 2024-01-11 12:33:21.401235 , 0 , 0 , 46 , 13 , 0 , 0
260 , 2024-01-11 12:33:25.497107 , 0 , 0 , 46 , 13 , 0 , 0
261 , 2024-01-11 12:33:29.294770 , 0 , 0 , 46 , 13 , 0 , 0
262 , 2024-01-11 12:33:33.301449 , 0 , 0 , 46 , 13 , 0 , 0
263 , 2024-01-11 12:33:37.381088 , 0 , 0 , 46 , 13 , 0 , 0
264 , 2024-01-11 12:33:41.429524 , 0 , 0 , 46 , 13 , 0 , 0
265 , 2024-01-11 12:33:45.280504 , 0 , 0 , 46 , 13 , 0 , 0
266 , 2024-01-11 12:33:49.265517 , 0 , 0 , 46 , 13 , 0 , 0
267 , 2024-01-11 12:33:52.976956 , 0 , 0 , 46 , 13 , 0 , 0
268 , 2024-01-11 12:33:58.346146 , 2 , 0 , 48 , 13 , 2 , 0 , Unknown , Unknown
269 , 2024-01-11 12:34:02.937603 , 1 , 0 , 49 , 13 , 0 , 1 , Unknown
270 , 2024-01-11 12:34:06.561203 , 0 , 0 , 49 , 13 , 0 , 0
271 , 2024-01-11 12:34:10.568541 , 0 , 0 , 49 , 13 , 0 , 0
272 , 2024-01-11 12:34:14.519676 , 0 , 0 , 49 , 13 , 0 , 0
273 , 2024-01-11 12:34:18.452429 , 0 , 0 , 49 , 13 , 0 , 0
274 , 2024-01-11 12:34:22.499399 , 0 , 0 , 49 , 13 , 0 , 0
275 , 2024-01-11 12:34:26.971864 , 0 , 0 , 49 , 13 , 0 , 0
276 , 2024-01-11 12:34:31.603115 , 0 , 1 , 49 , 14 , 1 , 0 , Unknown
277 , 2024-01-11 12:34:36.099130 , 0 , 0 , 49 , 14 , 0 , 0
278 , 2024-01-11 12:34:40.030641 , 0 , 0 , 49 , 14 , 0 , 0
279 , 2024-01-11 12:34:44.359407 , 0 , 0 , 49 , 14 , 0 , 0
280 , 2024-01-11 12:34:48.264526 , 0 , 0 , 49 , 14 , 0 , 0
281 , 2024-01-11 12:34:52.277961 , 0 , 0 , 49 , 14 , 0 , 0
282 , 2024-01-11 12:34:56.588618 , 0 , 0 , 49 , 14 , 0 , 0
283 , 2024-01-11 12:35:00.403745 , 0 , 0 , 49 , 14 , 0 , 0
284 , 2024-01-11 12:35:03.985565 , 0 , 0 , 49 , 14 , 0 , 0
285 , 2024-01-11 12:35:07.591869 , 0 , 0 , 49 , 14 , 0 , 0
